DateRep,CountryExp,NewConfCases,NewDeaths
1/12/2020,Iraq,0,0
1/11/2020,Iraq,0,0
1/10/2020,Iraq,0,0
1/9/2020,Iraq,0,0
1/8/2020,Iraq,0,0
1/7/2020,Iraq,0,0
1/6/2020,Iraq,0,0
1/5/2020,Iraq,0,0
1/4/2020,Iraq,0,0
1/3/2020,Iraq,0,0
1/2/2020,Iraq,0,0
1/1/2020,Iraq,0,0
12/31/2019,Iraq,0,0
3/19/2020,Ireland,74,0
3/18/2020,Ireland,69,0
3/17/2020,Ireland,54,0
3/16/2020,Ireland,40,0
3/15/2020,Ireland,38,1
3/14/2020,Ireland,21,0
3/13/2020,Ireland,27,0
3/12/2020,Ireland,8,1
3/11/2020,Ireland,14,0
3/9/2020,Ireland,2,0
3/8/2020,Ireland,1,0
3/7/2020,Ireland,5,0
3/6/2020,Ireland,7,0
3/5/2020,Ireland,4,0
3/4/2020,Ireland,1,0
3/2/2020,Ireland,0,0
3/1/2020,Ireland,1,0
2/29/2020,Ireland,0,0
2/28/2020,Ireland,0,0
2/27/2020,Ireland,0,0
2/26/2020,Ireland,0,0
2/25/2020,Ireland,0,0
2/24/2020,Ireland,0,0
2/23/2020,Ireland,0,0
2/22/2020,Ireland,0,0
2/21/2020,Ireland,0,0
2/20/2020,Ireland,0,0
2/19/2020,Ireland,0,0
2/18/2020,Ireland,0,0
2/17/2020,Ireland,0,0
2/16/2020,Ireland,0,0
2/15/2020,Ireland,0,0
2/14/2020,Ireland,0,0
2/13/2020,Ireland,0,0
2/12/2020,Ireland,0,0
2/11/2020,Ireland,0,0
2/10/2020,Ireland,0,0
2/9/2020,Ireland,0,0
2/8/2020,Ireland,0,0
2/7/2020,Ireland,0,0
2/6/2020,Ireland,0,0
2/5/2020,Ireland,0,0
2/4/2020,Ireland,0,0
2/3/2020,Ireland,0,0
2/2/2020,Ireland,0,0
2/1/2020,Ireland,0,0
1/31/2020,Ireland,0,0
1/30/2020,Ireland,0,0
1/29/2020,Ireland,0,0
1/28/2020,Ireland,0,0
1/27/2020,Ireland,0,0
1/26/2020,Ireland,0,0
1/25/2020,Ireland,0,0
1/24/2020,Ireland,0,0
1/23/2020,Ireland,0,0
1/22/2020,Ireland,0,0
1/21/2020,Ireland,0,0
1/20/2020,Ireland,0,0
1/19/2020,Ireland,0,0
1/18/2020,Ireland,0,0
1/17/2020,Ireland,0,0
1/16/2020,Ireland,0,0
1/15/2020,Ireland,0,0
1/14/2020,Ireland,0,0
1/13/2020,Ireland,0,0
1/12/2020,Ireland,0,0
1/11/2020,Ireland,0,0
1/10/2020,Ireland,0,0
1/9/2020,Ireland,0,0
1/8/2020,Ireland,0,0
1/7/2020,Ireland,0,0
1/6/2020,Ireland,0,0
1/5/2020,Ireland,0,0
1/4/2020,Ireland,0,0
1/3/2020,Ireland,0,0
1/2/2020,Ireland,0,0
1/1/2020,Ireland,0,0
12/31/2019,Ireland,0,0
3/19/2020,Israel,6,0
3/18/2020,Israel,167,0
3/17/2020,Israel,10,0
3/16/2020,Israel,72,0
3/15/2020,Israel,62,0
3/14/2020,Israel,20,0
3/13/2020,Israel,14,0
3/12/2020,Israel,12,0
3/11/2020,Israel,31,0
3/9/2020,Israel,14,0
3/8/2020,Israel,6,0
3/7/2020,Israel,2,0
3/6/2020,Israel,2,0
3/5/2020,Israel,5,0
3/2/2020,Israel,3,0
3/1/2020,Israel,0,0
2/29/2020,Israel,4,0
2/28/2020,Israel,1,0
2/27/2020,Israel,0,0
2/26/2020,Israel,0,0
2/25/2020,Israel,0,0
2/24/2020,Israel,1,0
2/23/2020,Israel,0,0
2/22/2020,Israel,1,0
2/21/2020,Israel,0,0
2/20/2020,Israel,0,0
2/19/2020,Israel,0,0
2/18/2020,Israel,0,0
2/17/2020,Israel,0,0
2/16/2020,Israel,0,0
2/15/2020,Israel,0,0
2/14/2020,Israel,0,0
2/13/2020,Israel,0,0
2/12/2020,Israel,0,0
2/11/2020,Israel,0,0
2/10/2020,Israel,0,0
2/9/2020,Israel,0,0
2/8/2020,Israel,0,0
2/7/2020,Israel,0,0
2/6/2020,Israel,0,0
2/5/2020,Israel,0,0
2/4/2020,Israel,0,0
2/3/2020,Israel,0,0
2/2/2020,Israel,0,0
2/1/2020,Israel,0,0
1/31/2020,Israel,0,0
1/30/2020,Israel,0,0
1/29/2020,Israel,0,0
1/28/2020,Israel,0,0
1/27/2020,Israel,0,0
1/26/2020,Israel,0,0
1/25/2020,Israel,0,0
1/24/2020,Israel,0,0
1/23/2020,Israel,0,0
1/22/2020,Israel,0,0
1/21/2020,Israel,0,0
1/20/2020,Israel,0,0
1/19/2020,Israel,0,0
1/18/2020,Israel,0,0
1/17/2020,Israel,0,0
1/16/2020,Israel,0,0
1/15/2020,Israel,0,0
1/14/2020,Israel,0,0
1/13/2020,Israel,0,0
1/12/2020,Israel,0,0
1/11/2020,Israel,0,0
1/10/2020,Israel,0,0
1/9/2020,Israel,0,0
1/8/2020,Israel,0,0
1/7/2020,Israel,0,0
1/6/2020,Israel,0,0
1/5/2020,Israel,0,0
1/4/2020,Israel,0,0
1/3/2020,Israel,0,0
1/2/2020,Israel,0,0
1/1/2020,Israel,0,0
12/31/2019,Israel,0,0
3/19/2020,Italy,4207,473
3/18/2020,Italy,3526,347
3/17/2020,Italy,4000,347
3/16/2020,Italy,6230,370
3/15/2020,Italy,90,173
3/14/2020,Italy,2547,252
3/13/2020,Italy,2651,189
3/12/2020,Italy,2313,196
3/11/2020,Italy,977,167
3/10/2020,Italy,1797,98
3/9/2020,Italy,1492,133
3/8/2020,Italy,1247,36
3/7/2020,Italy,778,49
3/6/2020,Italy,769,41
3/5/2020,Italy,587,27
3/4/2020,Italy,667,28
3/3/2020,Italy,146,17
3/2/2020,Italy,561,6
3/1/2020,Italy,240,8
2/29/2020,Italy,238,4
2/28/2020,Italy,250,5
2/27/2020,Italy,78,1
2/26/2020,Italy,93,5
2/25/2020,Italy,97,4
2/24/2020,Italy,53,0
2/23/2020,Italy,62,2
2/22/2020,Italy,14,0
2/21/2020,Italy,0,0
2/20/2020,Italy,0,0
2/19/2020,Italy,0,0
2/18/2020,Italy,0,0
2/17/2020,Italy,0,0
2/16/2020,Italy,0,0
2/15/2020,Italy,0,0
2/14/2020,Italy,0,0
2/13/2020,Italy,0,0
2/12/2020,Italy,0,0
2/11/2020,Italy,0,0
2/10/2020,Italy,0,0
2/9/2020,Italy,0,0
2/8/2020,Italy,0,0
2/7/2020,Italy,0,0
2/6/2020,Italy,0,0
2/5/2020,Italy,0,0
2/4/2020,Italy,0,0
2/3/2020,Italy,0,0
2/2/2020,Italy,0,0
2/1/2020,Italy,0,0
1/31/2020,Italy,3,0
1/30/2020,Italy,0,0
1/29/2020,Italy,0,0
1/28/2020,Italy,0,0
1/27/2020,Italy,0,0
1/26/2020,Italy,0,0
1/25/2020,Italy,0,0
1/24/2020,Italy,0,0
1/23/2020,Italy,0,0
1/22/2020,Italy,0,0
1/21/2020,Italy,0,0
1/20/2020,Italy,0,0
1/19/2020,Italy,0,0
1/18/2020,Italy,0,0
1/17/2020,Italy,0,0
1/16/2020,Italy,0,0
1/15/2020,Italy,0,0
1/14/2020,Italy,0,0
1/13/2020,Italy,0,0
1/12/2020,Italy,0,0
1/11/2020,Italy,0,0
1/10/2020,Italy,0,0
1/9/2020,Italy,0,0
1/8/2020,Italy,0,0
1/7/2020,Italy,0,0
1/6/2020,Italy,0,0
1/5/2020,Italy,0,0
1/4/2020,Italy,0,0
1/3/2020,Italy,0,0
1/2/2020,Italy,0,0
1/1/2020,Italy,0,0
12/31/2019,Italy,0,0
3/19/2020,Jamaica,2,0
3/18/2020,Jamaica,3,0
3/17/2020,Jamaica,0,0
3/16/2020,Jamaica,2,0
3/14/2020,Jamaica,2,0
3/13/2020,Jamaica,4,0
3/12/2020,Jamaica,2,0
3/19/2020,Japan,44,1
3/18/2020,Japan,5,0
3/17/2020,Japan,10,4
3/16/2020,Japan,34,2
3/15/2020,Japan,43,1
3/14/2020,Japan,62,2
3/13/2020,Japan,56,4
3/12/2020,Japan,51,3
3/11/2020,Japan,54,3
3/10/2020,Japan,26,2
3/9/2020,Japan,33,1
3/8/2020,Japan,47,0
3/7/2020,Japan,59,0
3/6/2020,Japan,32,0
3/5/2020,Japan,49,0
3/4/2020,Japan,14,0
3/3/2020,Japan,0,0
3/2/2020,Japan,15,1
3/1/2020,Japan,9,2
2/29/2020,Japan,20,0
2/28/2020,Japan,24,0
2/27/2020,Japan,22,2
2/26/2020,Japan,20,0
2/25/2020,Japan,0,0
2/24/2020,Japan,12,0
2/23/2020,Japan,27,0
2/22/2020,Japan,12,0
2/21/2020,Japan,9,0
2/20/2020,Japan,18,0
2/19/2020,Japan,7,0
2/18/2020,Japan,0,0
2/17/2020,Japan,7,0
2/16/2020,Japan,14,0
2/15/2020,Japan,8,0
2/14/2020,Japan,1,0
2/13/2020,Japan,4,1
2/12/2020,Japan,0,0
2/11/2020,Japan,0,0
2/10/2020,Japan,0,0
2/9/2020,Japan,0,0
2/8/2020,Japan,0,0
2/7/2020,Japan,0,0
2/6/2020,Japan,0,0
2/5/2020,Japan,5,0
2/4/2020,Japan,0,0
2/3/2020,Japan,1,0
2/2/2020,Japan,4,0
2/1/2020,Japan,1,0
1/31/2020,Japan,3,0
1/30/2020,Japan,4,0
1/29/2020,Japan,3,0
1/28/2020,Japan,1,0
1/27/2020,Japan,0,0
1/26/2020,Japan,1,0
1/25/2020,Japan,0,0
1/24/2020,Japan,1,0
1/23/2020,Japan,0,0
1/22/2020,Japan,0,0
1/21/2020,Japan,0,0
1/20/2020,Japan,0,0
1/19/2020,Japan,0,0
1/18/2020,Japan,0,0
1/17/2020,Japan,0,0
1/16/2020,Japan,0,0
1/15/2020,Japan,1,0
1/14/2020,Japan,0,0
1/13/2020,Japan,0,0
1/12/2020,Japan,0,0
1/11/2020,Japan,0,0
1/10/2020,Japan,0,0
1/9/2020,Japan,0,0
1/8/2020,Japan,0,0
1/7/2020,Japan,0,0
1/6/2020,Japan,0,0
1/5/2020,Japan,0,0
1/4/2020,Japan,0,0
1/3/2020,Japan,0,0
1/2/2020,Japan,0,0
1/1/2020,Japan,0,0
12/31/2019,Japan,0,0
3/19/2020,Jordan,17,0
3/18/2020,Jordan,19,0
3/17/2020,Jordan,1,0
3/16/2020,Jordan,14,0
3/15/2020,Jordan,0,0
3/8/2020,Jordan,0,0
3/3/2020,Jordan,1,0
3/19/2020,Kazakhstan,4,0
3/18/2020,Kazakhstan,22,0
3/17/2020,Kazakhstan,2,0
3/16/2020,Kazakhstan,3,0
3/15/2020,Kazakhstan,6,0
3/19/2020,Kenya,3,0
3/18/2020,Kenya,1,0
3/17/2020,Kenya,0,0
3/16/2020,Kenya,2,0
3/15/2020,Kenya,0,0
3/14/2020,Kenya,1,0
3/19/2020,Kosovo,0,0
3/18/2020,Kosovo,17,0
3/17/2020,Kosovo,0,0
3/16/2020,Kosovo,2,0
3/19/2020,Kuwait,12,0
3/18/2020,Kuwait,7,0
3/17/2020,Kuwait,11,0
3/16/2020,Kuwait,8,0
3/15/2020,Kuwait,4,0
3/14/2020,Kuwait,20,0
3/13/2020,Kuwait,8,0
3/12/2020,Kuwait,3,0
3/11/2020,Kuwait,4,0
3/10/2020,Kuwait,1,0
3/9/2020,Kuwait,3,0
3/8/2020,Kuwait,3,0
3/6/2020,Kuwait,2,0
3/3/2020,Kuwait,10,0
3/2/2020,Kuwait,1,0
3/1/2020,Kuwait,0,0
2/29/2020,Kuwait,2,0
2/28/2020,Kuwait,17,0
2/27/2020,Kuwait,15,0
2/26/2020,Kuwait,6,0
2/25/2020,Kuwait,2,0
2/24/2020,Kuwait,3,0
2/23/2020,Kuwait,0,0
2/22/2020,Kuwait,0,0
2/21/2020,Kuwait,0,0
2/20/2020,Kuwait,0,0
2/19/2020,Kuwait,0,0
2/18/2020,Kuwait,0,0
2/17/2020,Kuwait,0,0
2/16/2020,Kuwait,0,0
2/15/2020,Kuwait,0,0
2/14/2020,Kuwait,0,0
2/13/2020,Kuwait,0,0
2/12/2020,Kuwait,0,0
2/11/2020,Kuwait,0,0
2/10/2020,Kuwait,0,0
2/9/2020,Kuwait,0,0
2/8/2020,Kuwait,0,0
2/7/2020,Kuwait,0,0
2/6/2020,Kuwait,0,0
2/5/2020,Kuwait,0,0
2/4/2020,Kuwait,0,0
2/3/2020,Kuwait,0,0
2/2/2020,Kuwait,0,0
2/1/2020,Kuwait,0,0
1/31/2020,Kuwait,0,0
1/30/2020,Kuwait,0,0
1/29/2020,Kuwait,0,0
1/28/2020,Kuwait,0,0
1/27/2020,Kuwait,0,0
1/26/2020,Kuwait,0,0
1/25/2020,Kuwait,0,0
1/24/2020,Kuwait,0,0
1/23/2020,Kuwait,0,0
1/22/2020,Kuwait,0,0
1/21/2020,Kuwait,0,0
1/20/2020,Kuwait,0,0
1/19/2020,Kuwait,0,0
1/18/2020,Kuwait,0,0
1/17/2020,Kuwait,0,0
1/16/2020,Kuwait,0,0
1/15/2020,Kuwait,0,0
1/14/2020,Kuwait,0,0
1/13/2020,Kuwait,0,0
1/12/2020,Kuwait,0,0
1/11/2020,Kuwait,0,0
1/10/2020,Kuwait,0,0
1/9/2020,Kuwait,0,0
1/8/2020,Kuwait,0,0
1/7/2020,Kuwait,0,0
1/6/2020,Kuwait,0,0
1/5/2020,Kuwait,0,0
1/4/2020,Kuwait,0,0
1/3/2020,Kuwait,0,0
1/2/2020,Kuwait,0,0
1/1/2020,Kuwait,0,0
12/31/2019,Kuwait,0,0
3/19/2020,Kyrgyzstan,3,0
3/19/2020,Latvia,10,0
3/18/2020,Latvia,25,0
3/17/2020,Latvia,5,0
3/16/2020,Latvia,5,0
3/15/2020,Latvia,7,0
3/14/2020,Latvia,3,0
3/13/2020,Latvia,6,0
3/12/2020,Latvia,2,0
3/11/2020,Latvia,2,0
3/10/2020,Latvia,3,0
3/9/2020,Latvia,1,0
3/8/2020,Latvia,1,0
3/3/2020,Latvia,1,0
3/19/2020,Lebanon,13,1
3/18/2020,Lebanon,0,0
3/17/2020,Lebanon,21,0
3/16/2020,Lebanon,6,0
3/15/2020,Lebanon,27,1
3/13/2020,Lebanon,5,0
3/12/2020,Lebanon,20,1
3/11/2020,Lebanon,0,1
3/10/2020,Lebanon,9,0
3/9/2020,Lebanon,10,0
3/7/2020,Lebanon,6,0
3/6/2020,Lebanon,3,0
3/3/2020,Lebanon,3,0
3/2/2020,Lebanon,6,0
3/1/2020,Lebanon,1,0
2/29/2020,Lebanon,0,0
2/28/2020,Lebanon,1,0
2/27/2020,Lebanon,1,0
2/26/2020,Lebanon,0,0
2/25/2020,Lebanon,0,0
2/24/2020,Lebanon,0,0
2/23/2020,Lebanon,0,0
2/22/2020,Lebanon,1,0
2/21/2020,Lebanon,0,0
2/20/2020,Lebanon,0,0
2/19/2020,Lebanon,0,0
2/18/2020,Lebanon,0,0
2/17/2020,Lebanon,0,0
2/16/2020,Lebanon,0,0
2/15/2020,Lebanon,0,0
2/14/2020,Lebanon,0,0
2/13/2020,Lebanon,0,0
2/12/2020,Lebanon,0,0
2/11/2020,Lebanon,0,0
2/10/2020,Lebanon,0,0
2/9/2020,Lebanon,0,0
2/8/2020,Lebanon,0,0
2/7/2020,Lebanon,0,0
2/6/2020,Lebanon,0,0
2/5/2020,Lebanon,0,0
2/4/2020,Lebanon,0,0
2/3/2020,Lebanon,0,0
2/2/2020,Lebanon,0,0
2/1/2020,Lebanon,0,0
1/31/2020,Lebanon,0,0
1/30/2020,Lebanon,0,0
1/29/2020,Lebanon,0,0
1/28/2020,Lebanon,0,0
1/27/2020,Lebanon,0,0
1/26/2020,Lebanon,0,0
1/25/2020,Lebanon,0,0
1/24/2020,Lebanon,0,0
1/23/2020,Lebanon,0,0
1/22/2020,Lebanon,0,0
1/21/2020,Lebanon,0,0
1/20/2020,Lebanon,0,0
1/19/2020,Lebanon,0,0
1/18/2020,Lebanon,0,0
1/17/2020,Lebanon,0,0
1/16/2020,Lebanon,0,0
1/15/2020,Lebanon,0,0
1/14/2020,Lebanon,0,0
1/13/2020,Lebanon,0,0
1/12/2020,Lebanon,0,0
1/11/2020,Lebanon,0,0
1/10/2020,Lebanon,0,0
1/9/2020,Lebanon,0,0
1/8/2020,Lebanon,0,0
1/7/2020,Lebanon,0,0
1/6/2020,Lebanon,0,0
1/5/2020,Lebanon,0,0
1/4/2020,Lebanon,0,0
1/3/2020,Lebanon,0,0
1/2/2020,Lebanon,0,0
1/1/2020,Lebanon,0,0
12/31/2019,Lebanon,0,0
3/19/2020,Liberia,0,0
3/18/2020,Liberia,1,0
3/17/2020,Liberia,1,0
3/19/2020,Liechtenstein,18,0
3/18/2020,Liechtenstein,0,0
3/17/2020,Liechtenstein,0,0
3/16/2020,Liechtenstein,3,0
3/15/2020,Liechtenstein,0,0
3/14/2020,Liechtenstein,0,0
3/13/2020,Liechtenstein,1,0
3/12/2020,Liechtenstein,2,0
3/5/2020,Liechtenstein,1,0
3/19/2020,Lithuania,8,0
3/18/2020,Lithuania,8,0
3/17/2020,Lithuania,3,0
3/16/2020,Lithuania,5,0
3/15/2020,Lithuania,3,0
3/14/2020,Lithuania,3,0
3/12/2020,Lithuania,0,0
3/11/2020,Lithuania,2,0
3/2/2020,Lithuania,0,0
3/1/2020,Lithuania,0,0
2/29/2020,Lithuania,0,0
2/28/2020,Lithuania,1,0
2/27/2020,Lithuania,0,0
2/26/2020,Lithuania,0,0
2/25/2020,Lithuania,0,0
2/24/2020,Lithuania,0,0
2/23/2020,Lithuania,0,0
2/22/2020,Lithuania,0,0
2/21/2020,Lithuania,0,0
2/20/2020,Lithuania,0,0
2/19/2020,Lithuania,0,0
2/18/2020,Lithuania,0,0
2/17/2020,Lithuania,0,0
2/16/2020,Lithuania,0,0
2/15/2020,Lithuania,0,0
2/14/2020,Lithuania,0,0
2/13/2020,Lithuania,0,0
2/12/2020,Lithuania,0,0
2/11/2020,Lithuania,0,0
2/10/2020,Lithuania,0,0
2/9/2020,Lithuania,0,0
2/8/2020,Lithuania,0,0
2/7/2020,Lithuania,0,0
2/6/2020,Lithuania,0,0
2/5/2020,Lithuania,0,0
2/4/2020,Lithuania,0,0
2/3/2020,Lithuania,0,0
2/2/2020,Lithuania,0,0
2/1/2020,Lithuania,0,0
1/31/2020,Lithuania,0,0
1/30/2020,Lithuania,0,0
1/29/2020,Lithuania,0,0
1/28/2020,Lithuania,0,0
1/27/2020,Lithuania,0,0
1/26/2020,Lithuania,0,0
1/25/2020,Lithuania,0,0
1/24/2020,Lithuania,0,0
1/23/2020,Lithuania,0,0
1/22/2020,Lithuania,0,0
1/21/2020,Lithuania,0,0
1/20/2020,Lithuania,0,0
1/19/2020,Lithuania,0,0
1/18/2020,Lithuania,0,0
1/17/2020,Lithuania,0,0
1/16/2020,Lithuania,0,0
1/15/2020,Lithuania,0,0
1/14/2020,Lithuania,0,0
1/13/2020,Lithuania,0,0
1/12/2020,Lithuania,0,0
1/11/2020,Lithuania,0,0
1/10/2020,Lithuania,0,0
1/9/2020,Lithuania,0,0
1/8/2020,Lithuania,0,0
1/7/2020,Lithuania,0,0
1/6/2020,Lithuania,0,0
1/5/2020,Lithuania,0,0
1/4/2020,Lithuania,0,0
1/3/2020,Lithuania,0,0
1/2/2020,Lithuania,0,0
1/1/2020,Lithuania,0,0
12/31/2019,Lithuania,0,0
3/19/2020,Luxembourg,70,1
3/18/2020,Luxembourg,59,0
3/17/2020,Luxembourg,4,0
3/16/2020,Luxembourg,39,0
3/14/2020,Luxembourg,12,1
3/13/2020,Luxembourg,19,0
3/12/2020,Luxembourg,0,0
3/11/2020,Luxembourg,2,0
3/9/2020,Luxembourg,2,0
3/7/2020,Luxembourg,2,0
3/2/2020,Luxembourg,0,0
3/1/2020,Luxembourg,1,0
2/29/2020,Luxembourg,0,0
2/28/2020,Luxembourg,0,0
2/27/2020,Luxembourg,0,0
2/26/2020,Luxembourg,0,0
2/25/2020,Luxembourg,0,0
2/24/2020,Luxembourg,0,0
2/23/2020,Luxembourg,0,0
2/22/2020,Luxembourg,0,0
2/21/2020,Luxembourg,0,0
2/20/2020,Luxembourg,0,0
2/19/2020,Luxembourg,0,0
2/18/2020,Luxembourg,0,0
2/17/2020,Luxembourg,0,0
2/16/2020,Luxembourg,0,0
2/15/2020,Luxembourg,0,0
2/14/2020,Luxembourg,0,0
2/13/2020,Luxembourg,0,0
2/12/2020,Luxembourg,0,0
2/11/2020,Luxembourg,0,0
2/10/2020,Luxembourg,0,0
2/9/2020,Luxembourg,0,0
2/8/2020,Luxembourg,0,0
2/7/2020,Luxembourg,0,0
2/6/2020,Luxembourg,0,0
2/5/2020,Luxembourg,0,0
2/4/2020,Luxembourg,0,0
2/3/2020,Luxembourg,0,0
2/2/2020,Luxembourg,0,0
2/1/2020,Luxembourg,0,0
1/31/2020,Luxembourg,0,0
1/30/2020,Luxembourg,0,0
1/29/2020,Luxembourg,0,0
1/28/2020,Luxembourg,0,0
1/27/2020,Luxembourg,0,0
1/26/2020,Luxembourg,0,0
1/25/2020,Luxembourg,0,0
1/24/2020,Luxembourg,0,0
1/23/2020,Luxembourg,0,0
1/22/2020,Luxembourg,0,0
1/21/2020,Luxembourg,0,0
1/20/2020,Luxembourg,0,0
1/19/2020,Luxembourg,0,0
1/18/2020,Luxembourg,0,0
1/17/2020,Luxembourg,0,0
1/16/2020,Luxembourg,0,0
1/15/2020,Luxembourg,0,0
1/14/2020,Luxembourg,0,0
1/13/2020,Luxembourg,0,0
1/12/2020,Luxembourg,0,0
1/11/2020,Luxembourg,0,0
1/10/2020,Luxembourg,0,0
1/9/2020,Luxembourg,0,0
1/8/2020,Luxembourg,0,0
1/7/2020,Luxembourg,0,0
1/6/2020,Luxembourg,0,0
1/5/2020,Luxembourg,0,0
1/4/2020,Luxembourg,0,0
1/3/2020,Luxembourg,0,0
1/2/2020,Luxembourg,0,0
1/1/2020,Luxembourg,0,0
12/31/2019,Luxembourg,0,0
3/19/2020,Malaysia,117,0
3/18/2020,Malaysia,120,2
3/17/2020,Malaysia,125,0
3/16/2020,Malaysia,190,0
3/15/2020,Malaysia,41,0
3/14/2020,Malaysia,39,0
3/13/2020,Malaysia,9,0
3/12/2020,Malaysia,20,0
3/11/2020,Malaysia,12,0
3/10/2020,Malaysia,18,0
3/9/2020,Malaysia,6,0
3/8/2020,Malaysia,10,0
3/7/2020,Malaysia,33,0
3/6/2020,Malaysia,0,0
3/5/2020,Malaysia,14,0
3/4/2020,Malaysia,7,0
3/2/2020,Malaysia,4,0
3/1/2020,Malaysia,0,0
2/29/2020,Malaysia,2,0
2/28/2020,Malaysia,1,0
2/27/2020,Malaysia,0,0
2/26/2020,Malaysia,0,0
2/25/2020,Malaysia,0,0
2/24/2020,Malaysia,0,0
2/23/2020,Malaysia,0,0
2/22/2020,Malaysia,0,0
2/21/2020,Malaysia,0,0
2/20/2020,Malaysia,0,0
2/19/2020,Malaysia,0,0
2/18/2020,Malaysia,0,0
2/17/2020,Malaysia,0,0
2/16/2020,Malaysia,1,0
2/15/2020,Malaysia,2,0
2/14/2020,Malaysia,1,0
2/13/2020,Malaysia,0,0
2/12/2020,Malaysia,0,0
2/11/2020,Malaysia,0,0
2/10/2020,Malaysia,2,0
2/9/2020,Malaysia,1,0
2/8/2020,Malaysia,1,0
2/7/2020,Malaysia,2,0
2/6/2020,Malaysia,2,0
2/5/2020,Malaysia,2,0
2/4/2020,Malaysia,0,0
2/3/2020,Malaysia,0,0
2/2/2020,Malaysia,0,0
2/1/2020,Malaysia,0,0
1/31/2020,Malaysia,1,0
1/30/2020,Malaysia,0,0
1/29/2020,Malaysia,3,0
1/28/2020,Malaysia,0,0
1/27/2020,Malaysia,0,0
1/26/2020,Malaysia,1,0
1/25/2020,Malaysia,3,0
1/24/2020,Malaysia,0,0
1/23/2020,Malaysia,0,0
1/22/2020,Malaysia,0,0
1/21/2020,Malaysia,0,0
1/20/2020,Malaysia,0,0
1/19/2020,Malaysia,0,0
1/18/2020,Malaysia,0,0
1/17/2020,Malaysia,0,0
1/16/2020,Malaysia,0,0
1/15/2020,Malaysia,0,0
1/14/2020,Malaysia,0,0
1/13/2020,Malaysia,0,0
1/12/2020,Malaysia,0,0
1/11/2020,Malaysia,0,0
1/10/2020,Malaysia,0,0
1/9/2020,Malaysia,0,0
1/8/2020,Malaysia,0,0
1/7/2020,Malaysia,0,0
1/6/2020,Malaysia,0,0
1/5/2020,Malaysia,0,0
1/4/2020,Malaysia,0,0
1/3/2020,Malaysia,0,0
1/2/2020,Malaysia,0,0
1/1/2020,Malaysia,0,0
12/31/2019,Malaysia,0,0
3/19/2020,Maldives,0,0
3/18/2020,Maldives,0,0
3/17/2020,Maldives,0,0
3/16/2020,Maldives,4,0
3/15/2020,Maldives,0,0
3/14/2020,Maldives,1,0
3/12/2020,Maldives,2,0
3/11/2020,Maldives,2,0
3/9/2020,Maldives,2,0
3/8/2020,Maldives,2,0
3/19/2020,Malta,10,0
3/18/2020,Malta,8,0
3/17/2020,Malta,9,0
3/16/2020,Malta,3,0
3/15/2020,Malta,6,0
3/14/2020,Malta,3,0
3/13/2020,Malta,3,0
3/12/2020,Malta,2,0
3/10/2020,Malta,1,0
3/8/2020,Malta,3,0
3/19/2020,Mauritania,0,0
3/18/2020,Mauritania,0,0
3/17/2020,Mauritania,0,0
3/16/2020,Mauritania,0,0
3/15/2020,Mauritania,1,0
3/19/2020,Mexico,25,0
3/18/2020,Mexico,11,0
3/17/2020,Mexico,29,0
3/16/2020,Mexico,12,0
3/15/2020,Mexico,15,0
3/14/2020,Mexico,10,0
3/13/2020,Mexico,5,0
3/12/2020,Mexico,4,0
3/9/2020,Mexico,2,0
3/2/2020,Mexico,1,0
3/1/2020,Mexico,2,0
2/29/2020,Mexico,2,0
2/28/2020,Mexico,0,0
2/27/2020,Mexico,0,0
2/26/2020,Mexico,0,0
2/25/2020,Mexico,0,0
2/24/2020,Mexico,0,0
2/23/2020,Mexico,0,0
2/22/2020,Mexico,0,0
2/21/2020,Mexico,0,0
2/20/2020,Mexico,0,0
2/19/2020,Mexico,0,0
2/18/2020,Mexico,0,0
2/17/2020,Mexico,0,0
2/16/2020,Mexico,0,0
2/15/2020,Mexico,0,0
2/14/2020,Mexico,0,0
2/13/2020,Mexico,0,0
2/12/2020,Mexico,0,0
2/11/2020,Mexico,0,0
2/10/2020,Mexico,0,0
2/9/2020,Mexico,0,0
2/8/2020,Mexico,0,0
2/7/2020,Mexico,0,0
2/6/2020,Mexico,0,0
2/5/2020,Mexico,0,0
2/4/2020,Mexico,0,0
2/3/2020,Mexico,0,0
2/2/2020,Mexico,0,0
2/1/2020,Mexico,0,0
1/31/2020,Mexico,0,0
1/30/2020,Mexico,0,0
1/29/2020,Mexico,0,0
1/28/2020,Mexico,0,0
1/27/2020,Mexico,0,0
1/26/2020,Mexico,0,0
1/25/2020,Mexico,0,0
1/24/2020,Mexico,0,0
1/23/2020,Mexico,0,0
1/22/2020,Mexico,0,0
1/21/2020,Mexico,0,0
1/20/2020,Mexico,0,0
1/19/2020,Mexico,0,0
1/18/2020,Mexico,0,0
1/17/2020,Mexico,0,0
1/16/2020,Mexico,0,0
1/15/2020,Mexico,0,0
1/14/2020,Mexico,0,0
1/13/2020,Mexico,0,0
1/12/2020,Mexico,0,0
1/11/2020,Mexico,0,0
1/10/2020,Mexico,0,0
1/9/2020,Mexico,0,0
1/8/2020,Mexico,0,0
1/7/2020,Mexico,0,0
1/6/2020,Mexico,0,0
1/5/2020,Mexico,0,0
1/4/2020,Mexico,0,0
1/3/2020,Mexico,0,0
1/2/2020,Mexico,0,0
1/1/2020,Mexico,0,0
12/31/2019,Mexico,0,0
